DefendantID,CustomersFirstName,CustomersLastName,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,TotalBilled,TotalReceived,AccountBalance
2706940,Michael,Moore,2024 Cedar Ln,El Paso,TX,79901,1800,1155,645
2706943,Sarah,Moore,4639 Sunset Blvd,San Antonio,TX,78201,1800,1647,153
2706946,Joseph,Gonzalez,5769 Spruce St,Austin,TX,73301,6000,5955,45
2706957,James,White,6101 Main St,San Antonio,TX,78201,12000,5805,6195
2706968,Joseph,Gonzalez,4178 Washington St,San Antonio,TX,78201,12000,8822,3178
2706972,Margaret,Smith,8496 Lakeview Dr,Fort Worth,TX,76101,12000,9267,2733
2706973,Joseph,Moore,7788 Spruce St,El Paso,TX,79901,2500,433,2067
2706976,Jennifer,Garcia,9129 Lakeview Dr,Dallas,TX,75201,4500,577,3923
2706977,Jennifer,Hernandez,6212 Maple Ave,Houston,TX,77001,1800,1135,665
2706978,Thomas,Jackson,7470 Hillcrest Rd,El Paso,TX,79901,4500,1855,2645
2706981,Charles,Sanchez,2326 Oak St,Fort Worth,TX,76101,9000,8426,574
2706988,Linda,Clark,5999 Spruce St,Houston,TX,77001,1000,459,541
2706990,David,Miller,7953 Spruce St,San Antonio,TX,78201,2500,813,1687
2706993,Robert,Harris,9655 Spruce St,El Paso,TX,79901,1000,312,688
2706997,Anthony,Gonzalez,8921 Cedar Ln,Austin,TX,73301,2000,1008,992
2707003,Elizabeth,Moore,8739 2nd St,El Paso,TX,79901,1000,465,535
2707005,Robert,Anderson,7116 Cedar Ln,Houston,TX,77001,2000,740,1260
2707006,Christopher,Hernandez,1633 4th St,Dallas,TX,75201,9000,1627,7373
2707011,Lisa,Perez,2293 Cedar Ln,Austin,TX,73301,1000,143,857
2707018,Thomas,Ramirez,6342 4th St,San Antonio,TX,78201,12000,1042,10958
2707020,Michael,Lee,6521 Elm St,Houston,TX,77001,1000,835,165
2707021,Sandra,Robinson,5101 Lakeview Dr,Dallas,TX,75201,1000,345,655
2707034,Joseph,Ramirez,6458 2nd St,Dallas,TX,75201,1000,301,699
2707035,Mark,Davis,5163 Sunset Blvd,Fort Worth,TX,76101,3000,2681,319
2707037,Anthony,Robinson,4477 Lakeview Dr,Fort Worth,TX,76101,2500,837,1663
2707039,Lisa,Ramirez,5587 Sunset Blvd,San Antonio,TX,78201,3000,925,2075
2707040,Joseph,Davis,2465 Ridgeway Dr,Fort Worth,TX,76101,9000,3394,5606
2707041,Susan,Moore,8241 2nd St,Austin,TX,73301,1500,16,1484
2707044,Margaret,Hernandez,7681 Birch St,San Antonio,TX,78201,6000,5597,403
2707046,Linda,Williams,740 Hillcrest Rd,Austin,TX,73301,2000,1868,132
2707050,Lisa,Williams,6776 Ridgeway Dr,Austin,TX,73301,4500,4057,443
2707052,Charles,Miller,3230 Oak St,San Antonio,TX,78201,1000,100,900
2707057,James,Hernandez,7439 Lakeview Dr,El Paso,TX,79901,1000,164,836
2707060,Joseph,Smith,685 Court St,Austin,TX,73301,1500,564,936
2707061,Jessica,Williams,9573 3rd St,Houston,TX,77001,2500,2461,39
2707063,Robert,Smith,4972 Main St,Austin,TX,73301,4500,2889,1611
2707066,James,Smith,1890 Cedar Ln,Houston,TX,77001,2000,1871,129
2707068,Nancy,White,5039 Sunset Blvd,El Paso,TX,79901,12000,8765,3235
2707077,Michael,Perez,8853 Pine Ave,Dallas,TX,75201,4500,727,3773
2707081,Margaret,Johnson,6518 Main St,Houston,TX,77001,9000,1757,7243
2707082,Mark,Lopez,7777 2nd St,San Antonio,TX,78201,1500,211,1289
2707084,James,Miller,9924 Lakeview Dr,San Antonio,TX,78201,3000,2312,688
2707088,James,Johnson,5208 Birch St,El Paso,TX,79901,6000,4123,1877
2707093,Michael,Brown,8939 Walnut St,Austin,TX,73301,9000,4259,4741
2707104,John,Martin,9322 Court St,Dallas,TX,75201,1500,1285,215
2707109,Mary,Williams,6328 Birch St,Fort Worth,TX,76101,4500,374,4126
2707112,Robert,Davis,1713 4th St,Dallas,TX,75201,1800,1710,90
2707114,Barbara,Thomas,3826 Cedar Ln,San Antonio,TX,78201,4500,3074,1426
2707115,Karen,Williams,7525 2nd St,Houston,TX,77001,6000,4774,1226
2707119,Matthew,Thomas,8199 Cedar Ln,Austin,TX,73301,3000,173,2827
2707121,Mark,Rodriguez,8517 Maple Ave,El Paso,TX,79901,3000,383,2617
2707123,Daniel,Hernandez,6694 Maple Ave,Austin,TX,73301,4500,4174,326
2707129,Sandra,Martinez,2063 Pine Ave,San Antonio,TX,78201,3000,468,2532
2707133,Nancy,Rodriguez,5868 Elm St,El Paso,TX,79901,1000,945,55
2707134,Thomas,Brown,2936 Washington St,Houston,TX,77001,2000,904,1096
2707138,Daniel,Ramirez,8924 Main St,Dallas,TX,75201,6000,449,5551
2707156,Lisa,Jones,1426 Oak St,Houston,TX,77001,6000,3619,2381
2707157,Michael,Moore,4339 Birch St,El Paso,TX,79901,1000,810,190
2707168,David,Lee,598 Cherry Ln,El Paso,TX,79901,4500,4420,80
2707172,Thomas,Harris,8779 Birch St,El Paso,TX,79901,2500,640,1860
2707178,Karen,Thomas,9897 Washington St,Dallas,TX,75201,1000,651,349
2707181,Robert,Anderson,3975 Oak St,Dallas,TX,75201,2500,1114,1386
2707182,Barbara,Williams,9310 Oak St,El Paso,TX,79901,2000,1183,817
2707193,Mark,Sanchez,8116 Main St,San Antonio,TX,78201,2000,60,1940
2707195,Christopher,Robinson,9578 Forest Ave,San Antonio,TX,78201,12000,11485,515
2707197,Elizabeth,Wilson,8864 Sunset Blvd,Houston,TX,77001,3000,1196,1804
2707202,Sandra,Hernandez,6165 2nd St,Dallas,TX,75201,1500,166,1334
2707203,Jennifer,Lopez,725 Maple Ave,Fort Worth,TX,76101,3000,791,2209
2707204,Mary,Lee,6526 Oak St,Dallas,TX,75201,1000,688,312
2707208,Matthew,Rodriguez,1442 4th St,Dallas,TX,75201,4500,2980,1520
2707209,Margaret,Miller,603 Pine Ave,El Paso,TX,79901,1800,1253,547
2707214,Mary,Martin,5224 Spruce St,Houston,TX,77001,3000,1088,1912
2707216,Margaret,Brown,6629 Washington St,Austin,TX,73301,3000,2621,379
2707218,James,Davis,314 2nd St,El Paso,TX,79901,2500,1207,1293
2707224,James,Jones,9749 Lakeview Dr,Fort Worth,TX,76101,4500,4058,442
2707230,Daniel,Thompson,1866 Main St,Fort Worth,TX,76101,1500,1414,86
2707231,Joseph,Ramirez,5950 Sunset Blvd,San Antonio,TX,78201,2000,168,1832
2707234,David,Anderson,2920 Court St,Fort Worth,TX,76101,1000,46,954
2707235,Lisa,Davis,1549 Ridgeway Dr,Dallas,TX,75201,1000,871,129
2707238,Barbara,Johnson,5545 Court St,Fort Worth,TX,76101,4500,1998,2502
2707240,Susan,Martin,7326 Hillcrest Rd,Austin,TX,73301,2000,1733,267
2707247,Mary,Johnson,6701 Cedar Ln,Austin,TX,73301,1500,782,718
2707248,Matthew,Anderson,8430 Ridgeway Dr,Fort Worth,TX,76101,1000,995,5
2707250,Linda,Lee,5101 Oak St,Fort Worth,TX,76101,4500,2728,1772
2707260,Nancy,Brown,7394 Walnut St,Fort Worth,TX,76101,1500,1131,369
2707262,Mary,Perez,5362 Ridgeway Dr,Fort Worth,TX,76101,2000,736,1264
2707264,Jennifer,Jones,534 Lakeview Dr,Houston,TX,77001,2000,1014,986
2707266,Sandra,Clark,151 Birch St,Dallas,TX,75201,6000,5395,605
2707277,Anthony,Thomas,6573 4th St,San Antonio,TX,78201,4500,3040,1460
2707279,William,White,9550 Sunset Blvd,El Paso,TX,79901,2000,1857,143
2707281,Margaret,Lee,2174 Cedar Ln,Houston,TX,77001,6000,3274,2726
2707286,Betty,Ramirez,675 Court St,Houston,TX,77001,1500,543,957
2707290,Thomas,Taylor,4734 Pine Ave,Dallas,TX,75201,9000,7409,1591
2707292,Richard,Moore,8549 2nd St,El Paso,TX,79901,2500,1600,900
2707293,Karen,Moore,5538 2nd St,Fort Worth,TX,76101,1800,948,852
2707294,James,Davis,2541 Pine Ave,El Paso,TX,79901,3000,475,2525
2707295,Jessica,Smith,9179 Cherry Ln,Austin,TX,73301,3000,2868,132
2707301,Margaret,Davis,3938 Elm St,El Paso,TX,79901,1500,246,1254
2707310,James,Gonzalez,2479 Washington St,Dallas,TX,75201,1000,529,471
2707311,Sarah,Miller,5201 Ridgeway Dr,Fort Worth,TX,76101,2000,1458,542
2707324,Sandra,Perez,2975 Oak St,Fort Worth,TX,76101,9000,521,8479
2707333,Nancy,Wilson,5934 Elm St,Austin,TX,73301,2000,1573,427
2707334,Richard,White,4601 3rd St,Dallas,TX,75201,9000,6096,2904
2707339,Linda,Anderson,1191 Hillcrest Rd,El Paso,TX,79901,6000,3514,2486
2707351,Linda,Lopez,9279 Washington St,Dallas,TX,75201,1500,35,1465
2707354,Charles,Rodriguez,8582 Main St,Houston,TX,77001,6000,4877,1123
2707365,Elizabeth,Harris,9716 Walnut St,San Antonio,TX,78201,1800,370,1430
2707366,Elizabeth,Robinson,1389 Birch St,Fort Worth,TX,76101,1000,54,946
2707372,Christopher,Davis,2161 Lakeview Dr,El Paso,TX,79901,2500,1645,855
2707383,Elizabeth,Lopez,6993 Cedar Ln,Dallas,TX,75201,6000,4307,1693
2707385,Jennifer,Harris,5618 3rd St,Fort Worth,TX,76101,2500,1245,1255
2707386,Nancy,Johnson,4380 4th St,Houston,TX,77001,9000,6735,2265
2707387,Michael,Sanchez,4587 Forest Ave,El Paso,TX,79901,1800,1355,445
2707395,Mary,Perez,3129 Hillcrest Rd,El Paso,TX,79901,1000,51,949
2707396,Jessica,Harris,8120 Washington St,El Paso,TX,79901,2000,41,1959
2707403,Linda,Garcia,9388 3rd St,Houston,TX,77001,4500,519,3981
2707408,Sandra,Ramirez,8375 Lakeview Dr,San Antonio,TX,78201,12000,11338,662
2707423,Elizabeth,Miller,734 3rd St,Austin,TX,73301,12000,612,11388
2707424,Jennifer,Jackson,5507 Cherry Ln,Houston,TX,77001,4500,2468,2032
2707426,Sarah,Garcia,5324 Oak St,San Antonio,TX,78201,9000,8822,178
2707432,John,Robinson,164 Walnut St,San Antonio,TX,78201,3000,924,2076
2707433,Elizabeth,Jackson,8802 Sunset Blvd,El Paso,TX,79901,2500,1852,648
2707440,Anthony,Sanchez,9175 Maple Ave,San Antonio,TX,78201,3000,1151,1849
2707443,John,Perez,7764 Pine Ave,Houston,TX,77001,12000,287,11713
2707447,Robert,Smith,5850 Sunset Blvd,El Paso,TX,79901,4500,1576,2924
2707448,Patricia,Wilson,1147 Walnut St,Austin,TX,73301,2500,1002,1498
2707450,Sandra,Smith,3532 3rd St,El Paso,TX,79901,2000,1825,175
2707451,Michael,Thompson,8582 Forest Ave,Fort Worth,TX,76101,6000,1081,4919
2707458,Nancy,Miller,6723 3rd St,Austin,TX,73301,6000,4534,1466
2707461,Thomas,Johnson,5727 Oak St,Austin,TX,73301,12000,3855,8145
2707463,Jennifer,Perez,7093 Cherry Ln,Fort Worth,TX,76101,2000,700,1300
2707474,Elizabeth,Ramirez,7371 Hillcrest Rd,Austin,TX,73301,2500,681,1819
2707478,Patricia,Jackson,3841 Ridgeway Dr,San Antonio,TX,78201,1000,713,287
2707490,David,Lee,3375 Cherry Ln,Austin,TX,73301,2000,637,1363
2707493,Joseph,Johnson,7262 Main St,Fort Worth,TX,76101,1800,1482,318
2707494,Sarah,Thompson,8541 Maple Ave,Dallas,TX,75201,6000,4536,1464
2707497,David,Wilson,1971 Ridgeway Dr,Fort Worth,TX,76101,12000,119,11881
2707498,Christopher,Sanchez,8308 Walnut St,El Paso,TX,79901,6000,1222,4778
2707503,Christopher,White,3921 Washington St,San Antonio,TX,78201,9000,947,8053
2707508,Christopher,Lee,9497 4th St,San Antonio,TX,78201,2000,890,1110
2707509,Lisa,Harris,8491 Cherry Ln,Dallas,TX,75201,9000,7171,1829
2707512,Charles,Sanchez,9217 Lakeview Dr,Dallas,TX,75201,6000,5845,155
2707515,Sarah,Taylor,7881 Forest Ave,El Paso,TX,79901,9000,5918,3082
2707518,Sarah,Martinez,461 3rd St,Austin,TX,73301,3000,816,2184
2707519,Richard,Brown,5646 Elm St,Fort Worth,TX,76101,4500,912,3588
2707520,Betty,Jackson,8793 Court St,El Paso,TX,79901,1500,184,1316
2707530,Nancy,Lewis,3194 3rd St,Austin,TX,73301,6000,3177,2823
2707532,John,Martinez,6996 Ridgeway Dr,San Antonio,TX,78201,6000,2606,3394
2707545,Anthony,Rodriguez,2083 Pine Ave,El Paso,TX,79901,3000,1038,1962
2707547,Thomas,Johnson,5458 Maple Ave,Houston,TX,77001,1500,746,754
2707555,Lisa,Thompson,6823 Cherry Ln,Dallas,TX,75201,2000,295,1705
2707557,Sandra,Davis,4047 Cherry Ln,Houston,TX,77001,1800,1022,778
2707560,Matthew,Jackson,8574 2nd St,Houston,TX,77001,1500,1149,351
2707561,Charles,Perez,1197 Court St,Fort Worth,TX,76101,6000,4826,1174
2707570,Michael,Gonzalez,7588 Birch St,Austin,TX,73301,4500,1442,3058
2707575,Anthony,Wilson,3009 Oak St,Fort Worth,TX,76101,4500,2950,1550
2707576,Karen,Brown,5426 Maple Ave,Dallas,TX,75201,1500,426,1074
2707578,John,Rodriguez,1304 4th St,Fort Worth,TX,76101,1800,26,1774
2707580,Jennifer,Jones,4376 Cedar Ln,El Paso,TX,79901,1800,744,1056
2707591,Sarah,Sanchez,5982 Washington St,Fort Worth,TX,76101,1500,376,1124
2707594,Margaret,Perez,9274 Oak St,San Antonio,TX,78201,3000,2137,863
2707596,Sandra,Jones,519 Hillcrest Rd,Houston,TX,77001,3000,1178,1822
2707597,Mark,Anderson,4311 Cherry Ln,El Paso,TX,79901,12000,8984,3016
2707602,Thomas,Harris,6392 Washington St,Austin,TX,73301,2500,2367,133
2707603,Michael,Sanchez,5085 3rd St,El Paso,TX,79901,4500,996,3504
2707608,Sarah,Brown,4700 Lakeview Dr,Houston,TX,77001,6000,1322,4678
2707623,Richard,Perez,3166 Cedar Ln,San Antonio,TX,78201,2500,2374,126
2707626,Richard,Brown,9080 Sunset Blvd,Dallas,TX,75201,2500,1538,962
2707632,Robert,Robinson,7738 Spruce St,Houston,TX,77001,12000,9462,2538
2707633,David,Lee,2502 3rd St,Austin,TX,73301,1500,492,1008
2707634,Lisa,Moore,6606 4th St,El Paso,TX,79901,9000,2262,6738
2707635,John,Gonzalez,8809 Maple Ave,San Antonio,TX,78201,2500,1950,550
2707637,Sarah,Ramirez,3027 Walnut St,Austin,TX,73301,1000,565,435
2707639,Jessica,Martin,9911 Cedar Ln,Fort Worth,TX,76101,12000,8391,3609
2707641,Jennifer,Davis,785 Hillcrest Rd,Dallas,TX,75201,6000,435,5565
2707652,James,Taylor,7642 Pine Ave,Dallas,TX,75201,1000,744,256
2707655,Matthew,Lee,9904 Pine Ave,Houston,TX,77001,9000,1535,7465
2707657,Christopher,Gonzalez,8383 Cedar Ln,Fort Worth,TX,76101,1800,313,1487
2707659,Karen,Thomas,8670 Sunset Blvd,San Antonio,TX,78201,9000,5912,3088
2707661,Mark,Hernandez,1496 4th St,Fort Worth,TX,76101,3000,480,2520
2707689,Robert,Jones,8480 Birch St,Dallas,TX,75201,12000,6589,5411
2707690,Jennifer,White,1932 Walnut St,Fort Worth,TX,76101,2000,1242,758
2707692,Mark,Wilson,7536 4th St,Houston,TX,77001,3000,1679,1321
2707695,Charles,Robinson,9721 Elm St,Fort Worth,TX,76101,12000,5330,6670
2707696,Charles,Rodriguez,6654 Elm St,Dallas,TX,75201,2500,867,1633
2707697,Matthew,Jones,5449 Washington St,El Paso,TX,79901,6000,2773,3227
2707700,Michael,Wilson,2485 Oak St,Fort Worth,TX,76101,4500,3573,927
2707704,Karen,Smith,5059 Spruce St,Houston,TX,77001,2000,532,1468
2707708,Betty,Jones,6846 Oak St,El Paso,TX,79901,9000,8641,359
2707712,Sandra,Clark,3173 Maple Ave,El Paso,TX,79901,1500,1297,203
2707713,David,Martin,3923 Ridgeway Dr,El Paso,TX,79901,1000,102,898
2707720,Mark,Taylor,147 Oak St,El Paso,TX,79901,12000,7755,4245
2707727,Betty,Hernandez,9576 Main St,El Paso,TX,79901,4500,3004,1496
2707728,Betty,Garcia,5782 Court St,Austin,TX,73301,1500,1447,53
2707731,James,Taylor,2121 3rd St,San Antonio,TX,78201,6000,5130,870
2707733,Jennifer,Davis,6697 Pine Ave,Dallas,TX,75201,2500,110,2390
2707735,Lisa,Robinson,2431 Birch St,San Antonio,TX,78201,1000,225,775
2707749,Robert,Anderson,7456 Court St,Austin,TX,73301,6000,226,5774
2707752,Richard,Miller,5888 Pine Ave,Dallas,TX,75201,4500,2129,2371
2707753,Matthew,Lewis,8216 4th St,El Paso,TX,79901,3000,1276,1724
2707755,David,Anderson,452 Pine Ave,San Antonio,TX,78201,1800,1397,403
2707757,William,Hernandez,7191 Cedar Ln,San Antonio,TX,78201,1000,564,436
2707758,Mary,Robinson,6416 Forest Ave,Fort Worth,TX,76101,2500,769,1731
2707759,Thomas,Harris,3484 Oak St,Houston,TX,77001,4500,389,4111
2707761,Jennifer,Jackson,4439 Ridgeway Dr,San Antonio,TX,78201,3000,2139,861
2707765,Mary,Thomas,6174 Lakeview Dr,Dallas,TX,75201,1000,399,601
2707767,Michael,White,7281 Washington St,Austin,TX,73301,1000,961,39
2707769,William,Clark,751 Walnut St,San Antonio,TX,78201,3000,1959,1041
2707775,David,Gonzalez,7635 Spruce St,El Paso,TX,79901,2500,164,2336
2707778,Anthony,Ramirez,2645 2nd St,Houston,TX,77001,9000,5755,3245
2707779,Lisa,Taylor,2084 Hillcrest Rd,El Paso,TX,79901,2000,482,1518
2707783,Charles,Gonzalez,1304 Sunset Blvd,Austin,TX,73301,1000,644,356
2707790,Nancy,Lopez,8785 Pine Ave,San Antonio,TX,78201,3000,1719,1281
2707795,Joseph,Williams,1006 Court St,El Paso,TX,79901,2500,545,1955
2707797,Joseph,Davis,5301 Pine Ave,El Paso,TX,79901,3000,1756,1244
2707800,Elizabeth,Lee,6141 Elm St,El Paso,TX,79901,1800,1296,504
2707803,Richard,Davis,210 Spruce St,Austin,TX,73301,1500,1119,381
2707808,Margaret,Jones,6658 Sunset Blvd,Austin,TX,73301,2500,260,2240
2707811,Daniel,Robinson,9800 Pine Ave,El Paso,TX,79901,6000,102,5898
2707812,Charles,Lee,4394 Lakeview Dr,Dallas,TX,75201,1500,1235,265
2707814,Joseph,Moore,3507 2nd St,Austin,TX,73301,1800,1325,475
2707819,Patricia,Thomas,9531 Oak St,Fort Worth,TX,76101,1500,1387,113
2707825,Jessica,Thomas,1251 Washington St,Fort Worth,TX,76101,1800,1042,758
2707828,Barbara,Hernandez,1661 Pine Ave,El Paso,TX,79901,9000,1963,7037
2707840,Michael,Thomas,6496 Birch St,Austin,TX,73301,4500,4172,328
2707841,Mark,Garcia,6977 4th St,Dallas,TX,75201,1800,1105,695
2707847,Daniel,Taylor,5681 Cedar Ln,Fort Worth,TX,76101,6000,2521,3479
2707851,Patricia,Martinez,6814 Hillcrest Rd,Houston,TX,77001,3000,976,2024
2707852,Charles,Brown,8798 Elm St,El Paso,TX,79901,4500,1428,3072
2707853,Patricia,Garcia,752 Court St,Austin,TX,73301,1800,1625,175
2707855,Matthew,White,6659 Spruce St,San Antonio,TX,78201,6000,4892,1108
2707859,Daniel,Brown,5054 Lakeview Dr,Dallas,TX,75201,4500,403,4097
2707863,Joseph,Robinson,3094 Lakeview Dr,Austin,TX,73301,9000,8665,335
2707866,Matthew,Ramirez,1545 Oak St,Fort Worth,TX,76101,3000,2966,34
2707869,Barbara,Brown,7997 Cedar Ln,El Paso,TX,79901,2500,1632,868
2707874,Richard,Lee,2695 Birch St,Austin,TX,73301,3000,869,2131
2707879,Karen,Rodriguez,264 Sunset Blvd,El Paso,TX,79901,1500,1378,122
2707880,Daniel,Lee,8352 Court St,Houston,TX,77001,2000,736,1264
2707885,Jennifer,Lopez,6584 Washington St,San Antonio,TX,78201,1800,1202,598
2707888,Richard,Miller,4550 Court St,El Paso,TX,79901,3000,2393,607
2707894,Mary,Miller,4752 Cherry Ln,Dallas,TX,75201,1000,367,633
2707896,Karen,Jones,5206 3rd St,Houston,TX,77001,1800,374,1426
2707904,Michael,Lewis,8328 Elm St,Houston,TX,77001,6000,290,5710
2707905,Susan,Lopez,2850 Elm St,Austin,TX,73301,2500,1722,778
2707911,Daniel,Moore,5398 Pine Ave,Austin,TX,73301,12000,8060,3940
2707912,Barbara,Gonzalez,9490 Oak St,Dallas,TX,75201,1800,646,1154
2707914,Betty,Clark,1189 Spruce St,San Antonio,TX,78201,9000,1050,7950
2707916,Jennifer,Martin,3989 4th St,Austin,TX,73301,6000,4532,1468
2707919,Karen,Perez,8359 Cherry Ln,Fort Worth,TX,76101,4500,2889,1611
2707931,Linda,Brown,4406 Elm St,Houston,TX,77001,2000,618,1382
2707936,Michael,Lopez,9338 2nd St,Houston,TX,77001,1000,328,672
2707941,Elizabeth,Anderson,2357 Lakeview Dr,Fort Worth,TX,76101,9000,1889,7111
2707942,James,Jackson,2943 Cherry Ln,Austin,TX,73301,9000,366,8634
2707943,Daniel,Anderson,6731 3rd St,Fort Worth,TX,76101,1800,1187,613
2707949,Thomas,Lewis,1981 Forest Ave,Fort Worth,TX,76101,3000,1610,1390
2707950,Lisa,Miller,4878 Main St,San Antonio,TX,78201,2000,613,1387
2707951,William,Lopez,1102 2nd St,San Antonio,TX,78201,2000,1616,384
2707953,Mark,Harris,7646 Lakeview Dr,Dallas,TX,75201,12000,10307,1693
2707956,Charles,Martinez,8283 Sunset Blvd,San Antonio,TX,78201,1000,293,707
2707958,Thomas,Sanchez,5673 Spruce St,Houston,TX,77001,9000,2125,6875
2707959,John,Lewis,3954 Pine Ave,Dallas,TX,75201,6000,902,5098
2707964,Sarah,White,6316 Spruce St,San Antonio,TX,78201,6000,2756,3244
2707965,Jennifer,Thomas,2171 Birch St,Austin,TX,73301,4500,71,4429
2707968,William,Johnson,2523 Walnut St,Fort Worth,TX,76101,12000,9477,2523
2707969,Joseph,Jackson,4558 4th St,Dallas,TX,75201,9000,7761,1239
2707971,Christopher,Brown,6104 Spruce St,Austin,TX,73301,1000,931,69
2707975,Mary,Gonzalez,2033 Main St,Fort Worth,TX,76101,1500,859,641
2707979,Betty,White,1684 Pine Ave,Fort Worth,TX,76101,1800,1207,593
2707981,Sandra,Thomas,8569 Birch St,Dallas,TX,75201,6000,3839,2161
2707992,John,Lopez,5427 Elm St,San Antonio,TX,78201,1000,857,143
2707993,Matthew,Lee,4532 Walnut St,Austin,TX,73301,3000,1927,1073
2707999,Barbara,Lee,3730 Forest Ave,San Antonio,TX,78201,1500,1091,409
2708000,Thomas,Robinson,3865 Elm St,San Antonio,TX,78201,3000,374,2626
2708006,Jessica,Jackson,4396 Elm St,Dallas,TX,75201,2500,217,2283
2708010,Charles,Garcia,6173 4th St,El Paso,TX,79901,2500,1277,1223
2708012,Thomas,Thomas,7589 Pine Ave,Houston,TX,77001,1000,93,907
2708014,Joseph,Smith,249 Washington St,San Antonio,TX,78201,4500,3533,967
2708019,Betty,Lee,3085 Washington St,Houston,TX,77001,2500,1416,1084
2708025,Margaret,Jackson,4173 4th St,El Paso,TX,79901,4500,2751,1749
2708027,Daniel,Sanchez,5043 Main St,El Paso,TX,79901,9000,5865,3135
2708033,Jennifer,Lewis,8576 Court St,Fort Worth,TX,76101,1500,1005,495
2708038,Christopher,Williams,7932 Hillcrest Rd,Fort Worth,TX,76101,9000,1997,7003
2708039,Betty,Williams,5972 Ridgeway Dr,Austin,TX,73301,9000,1902,7098
2708040,James,Lewis,7029 Elm St,Houston,TX,77001,2500,347,2153
2708047,Charles,Martin,6789 2nd St,Austin,TX,73301,1500,536,964
2708049,Robert,Jones,3990 Lakeview Dr,San Antonio,TX,78201,1000,194,806
2708053,Michael,Lee,7162 Pine Ave,Houston,TX,77001,9000,6804,2196
2708054,Anthony,Johnson,1075 Birch St,Dallas,TX,75201,4500,503,3997
2708061,Jennifer,Davis,8959 Cedar Ln,Houston,TX,77001,12000,617,11383
2708063,Joseph,Martinez,3240 Spruce St,Fort Worth,TX,76101,3000,2494,506
2708069,Mary,Davis,9863 3rd St,Houston,TX,77001,2000,1388,612
2708073,Betty,Martinez,6323 Cedar Ln,Austin,TX,73301,3000,521,2479
2708078,Matthew,Perez,3432 Elm St,Austin,TX,73301,12000,7218,4782
2708080,Mary,Lopez,2196 Washington St,Austin,TX,73301,3000,2944,56
2708089,Daniel,Thomas,1088 Birch St,Houston,TX,77001,6000,4864,1136
2708092,Elizabeth,Moore,7985 Ridgeway Dr,Houston,TX,77001,1800,840,960
2708093,Christopher,Johnson,2648 Cherry Ln,San Antonio,TX,78201,4500,2484,2016
2708095,Nancy,Taylor,6122 Pine Ave,El Paso,TX,79901,2000,49,1951
2708096,Richard,Miller,105 Lakeview Dr,San Antonio,TX,78201,2500,1611,889
2708097,Lisa,Moore,5622 Maple Ave,Houston,TX,77001,1500,527,973
2708101,Jennifer,Jones,1402 Forest Ave,Fort Worth,TX,76101,1000,556,444
2708102,David,Martin,4352 Sunset Blvd,Fort Worth,TX,76101,12000,9746,2254
2708105,Matthew,Moore,8414 Walnut St,Houston,TX,77001,9000,5757,3243
2708108,Patricia,Anderson,2083 Washington St,Dallas,TX,75201,9000,4884,4116
2708115,Michael,Lopez,533 Lakeview Dr,El Paso,TX,79901,2500,1729,771
2708117,Mark,Gonzalez,9719 Cherry Ln,Fort Worth,TX,76101,12000,7617,4383
2708119,Barbara,Garcia,5158 Oak St,Fort Worth,TX,76101,1800,575,1225
2708125,John,Johnson,2250 Washington St,Austin,TX,73301,4500,3202,1298
2708131,Nancy,Lopez,2271 Oak St,Dallas,TX,75201,2000,1622,378
2708136,Christopher,Perez,7883 Ridgeway Dr,Houston,TX,77001,12000,68,11932
2708137,Joseph,Lee,4997 2nd St,San Antonio,TX,78201,6000,79,5921
2708139,Betty,Wilson,1199 Lakeview Dr,El Paso,TX,79901,1800,441,1359
2708140,Joseph,Jones,4451 Washington St,Houston,TX,77001,3000,2305,695
2708155,Jennifer,Gonzalez,9332 Elm St,El Paso,TX,79901,2000,300,1700
2708159,William,Williams,7857 2nd St,Fort Worth,TX,76101,2500,2332,168
2708165,Patricia,Smith,1013 Oak St,El Paso,TX,79901,1000,79,921
2708166,Margaret,Harris,979 Birch St,Austin,TX,73301,3000,1127,1873
2708171,John,Clark,4202 Cherry Ln,Austin,TX,73301,4500,1910,2590
2708176,James,Smith,7929 Oak St,Dallas,TX,75201,6000,3518,2482
2708178,Nancy,Wilson,5018 2nd St,Dallas,TX,75201,3000,1853,1147
2708187,Lisa,Jones,8391 Cherry Ln,Dallas,TX,75201,9000,4870,4130
2708191,Jessica,Ramirez,574 4th St,San Antonio,TX,78201,1500,1482,18
2708196,Linda,Rodriguez,5761 Walnut St,Fort Worth,TX,76101,6000,550,5450
2708206,Thomas,Harris,9005 3rd St,El Paso,TX,79901,1000,560,440
2708207,Lisa,Davis,2391 Cherry Ln,Dallas,TX,75201,1500,349,1151
2708208,Thomas,Smith,3823 3rd St,Austin,TX,73301,2500,182,2318
2708211,David,Smith,1761 4th St,San Antonio,TX,78201,1000,217,783
2708213,Matthew,Anderson,196 Cedar Ln,Houston,TX,77001,1800,5,1795
2708220,Barbara,Johnson,6019 Cherry Ln,Fort Worth,TX,76101,1500,495,1005
2708221,Linda,Garcia,1502 Cherry Ln,Houston,TX,77001,1500,1224,276
2708231,Mary,Lewis,7666 Lakeview Dr,San Antonio,TX,78201,1800,248,1552
2708239,Charles,Garcia,1391 Oak St,El Paso,TX,79901,1800,1737,63
2708243,Betty,Brown,7264 2nd St,Houston,TX,77001,1800,1768,32
